"","id","created_time","snippet","headline","news_desk","company_name"
"145",9,"2010-04-13T12:44:50+0000","European and Asian shares fell after Alcoa missed earnings forecasts. Investors also continued to watch developments in Greece after a successful bond sale.","Trading Ends With a Modest Gain as Investors Digest Earnings Reports","Business","3M"
"146",10,"2010-03-30T13:22:54+0000","The latest batch of data on the housing market and consumer confidence provided some hope, but it also brought steep hurdles into focus. .","Wall Street Manages to Stay on Positive Side","Business","3M"
"147",1,"2010-04-13T12:44:50+0000","European and Asian shares fell after Alcoa missed earnings forecasts. Investors also continued to watch developments in Greece after a successful bond sale.","Trading Ends With a Modest Gain as Investors Digest Earnings Reports","Business","3M"
"148",2,"2010-03-30T13:22:54+0000","The latest batch of data on the housing market and consumer confidence provided some hope, but it also brought steep hurdles into focus. .","Wall Street Manages to Stay on Positive Side","Business","3M"
"149",3,"2010-04-14T09:33:58+0000","Wall Street traders took in the first batch of quarterly earnings reports on Tuesday, but nobody seemed quite sure what to make of the numbers, The New York Times reports.","A Modest Gain as Investors Digest Earnings Reports","Business","3M"
"150",4,"2010-09-20T11:11:53+0000","Safran, the French aerospace and defense systems company, said Monday that it would buy most of L-1 Identity Solutions, a United States company that specializes in biometrics, for $1.1 billion in the latest sign of consolidation in the sector.","Safran to Buy Biometric Firm L-1, With BAE’s Help","Business","3M"
"151",5,"2010-10-01T12:13:55+0000","Shares wandered a bit as traders parsed through a series of economic reports on Friday.","Remarks by Fed Officials Give Wall Street a Lift","Business","3M"
"152",6,"2010-05-10T19:14:05+0000","Federal regulators said Monday that the major stock exchanges had agreed in principle to a uniformed system that would allow for a controlled slowdown during volatile trading.","Exchanges Agree in Principle on New Trading Rules","Business","3M"
"153",7,"2010-07-13T12:03:59+0000","Shares ended sharply higher, propelled by a strong start to earnings season.","6-Day Winning Streak for U.S. Indexes","Business","3M"
"154",8,"2010-07-14T08:30:56+0000","Stock indexes in the United States rose for a sixth consecutive session on Tuesday, propelled by a strong start to the corporate earnings season.","6-Day Winning Streak for U.S. Indexes","Business","3M"
"155",9,"2010-04-27T12:26:09+0000","Financial markets were rocked on Tuesday after Greece’s credit rating was slashed to junk status.","Stocks Drop Nearly 2 Percent After Greek Debt Is Downgraded","Business","3M"
"156",10,"2010-10-14T19:16:59+0000","The Deal Professor examines how a tender offer provides greater flexibility at the end stage of a deal over a merger.","Behind the Growing Number of Tender Offers","Business","3M"
"157",1,"2010-07-19T12:32:26+0000","Most bank shares turned higher in afternoon trading, offsetting some concerns about housing.","Investors Study Earnings for Clues About the Economy","Business","3M"
"158",2,"2010-05-07T09:16:30+0000","After great pain, the formal statements come. Regulators, stock exchanges, banks and senators rushed to address the causes and possible solutions of Thursday’s show-stopping market volatility in the wake of its 1,000-point drop and rapid, partial ...","Market Madness: A Post-Mortem","Business","3M"
"159",3,"2010-07-20T08:41:39+0000","Technology, utilities and energy stocks rose on Monday, helping the broader markets climb after Friday’s steep decline.","Investors Study Earnings for Economic Clues","Business","3M"
"160",4,"2010-05-08T21:37:54+0000","New miniature projectors may soon be showing up in video games, robotics and even the corner bar.","The Ever-Widening World of Tiny Projectors","SundayBusiness","3M"
"161",5,"2010-06-04T12:08:29+0000","The markets skidded, as the latest unemployment figures raised concerns about the strength of the recovery.","U.S. Indexes Fall Sharply on Jobs Data","Business","3M"
"162",6,"2010-12-10T20:12:54+0000","Theresa and Mariangela Petrone, in their Arthur Avenue gift shop, debate bow quality and reveal the secret of the crease.","Masters of Wrap and Ribbon, and of the Sisterly Jab","Metro","3M"
"163",7,"2010-06-07T04:56:00+0000","Stocks tumbled Friday in one of their sharpest declines this year, leaving the Dow Jones industrial average firmly below 10,000, as a disappointing jobs report cast a pall over the nation’s economic recovery, The New York Times reported.","U.S. Indexes Fall Sharply on Jobs Data","Business","3M"
"164",8,"2010-06-28T06:07:38+0000","Proof-of-concept centers are giving universities the money and other support to take unproven ideas and make them appeal to venture capitalists.","The Idea Incubator Goes to Campus","Business","3M"
"165",9,"2010-06-26T18:40:59+0000","Proof-of-concept centers are giving universities the money and other support to take unproven ideas and make them appeal to venture capitalists.","The Idea Incubator Goes to Campus","SundayBusiness","3M"
"166",10,"2010-07-03T13:52:45+0000","The small screens of cellphones can lend themselves well to glasses-free three-dimensional effects, experts say.","Did a Speeding Car Just Jump Out of My Cellphone?","SundayBusiness","3M"
"167",1,"2010-10-29T14:00:00+0000","How Dr. Fager, who won 18 of 22 races, got his name.","Me and Dr. Fager","","3M"
"168",2,"2010-11-14T04:36:09+0000","Mr. Barstow’s tenderly shot documentaries, many of them travelogues, chronicled the ordinary doings of ordinary people in mid-century America.","Robbins Barstow, Home-Movie Maven, Dies at 91","Culture","3M"
"169",3,"2010-04-22T01:39:45+0000","Airports rumbled back to life across Europe, but travelers who opted for land or sea journeys told of epic adventures.","Ash Turns Routine Flights Into Overland Odysseys","Foreign","3M"
"170",4,"2010-05-10T05:58:00+0000","Investigators seeking an explanation for the brief stock market panic last week said Sunday that they were focusing increasingly on how a controlled slowdown in trading on the New York Stock Exchange, meant to bring about stability, instead set of...","Computer Trades Are Focus in Wall Street Plunge","Business","3M"
"171",5,"2010-05-06T07:35:39+0000","The market’s wild ride Thursday suggests that investors are again growing more hesitant to own assets like stocks and bonds, Floyd Norris writes in his latest column.","Market Drop Fueled by Crisis, Anxiety and an Error","Business","3M"
"172",6,"2010-05-07T00:28:25+0000","The market’s wild ride Thursday suggests that investors are again growing more hesitant to own assets like stocks and bonds.","Market Drop Fueled by a Crisis, Anxiety and an Error","Business","3M"
"173",7,"2010-05-07T01:07:50+0000","Wall Street saw one of the wildest days ever in financial markets as investors are again growing more hesitant to own assets such as stocks and bonds.","Market Drop Fueled by a Crisis, a Glitch and Anxiety","Business","3M"
"174",8,"2010-09-22T23:11:49+0000","The Times asked a designer to help a West Coast transplant display her extensive photo collection in her Jersey City home.","Lots of Pictures, Little Space","Home","3M"
"175",9,"2010-08-15T17:32:47+0000","‘The news about Walter Berglund wasn’t picked up locally — he and Patty had moved away to Washington two years earlier and meant nothing to St. Paul now — but the urban gentry of Ramsey Hill were not so loyal to their city as not to read the New Y...","‘Freedom’","Culture","3M"
"176",10,"2010-08-19T19:21:27+0000","Like Jonathan Franzen’s previous novel, “The Corrections,” this is a masterly portrait of a nuclear family in turmoil, with a majestic sweep that gathers every sociocultural morsel of our shared millennial life.","Peace and War","BookReview","3M"
"177",1,"2010-12-16T13:52:42+0000","Corporate America wants help coming up with fresh ideas. Can a new breed of consultant teach companies how to think?","In Pursuit of the Perfect Brainstorm","Magazine","3M"
"178",2,"2010-10-18T12:29:47+0000","President Obama takes his campaign for a science push onto the TV show “Mythbusters.”","Obama Takes Science Push to ‘Mythbusters’","","3M"
"179",3,"2010-12-24T05:48:53+0000","Over the last three presidential administrations, the United States has granted nearly 10,000 special licenses allowing nearly 4,000 American companies to bypass sanctions and embargo rules.","Companies With Permission to Bypass Sanctions","World","3M"
"180",4,"2010-06-16T16:30:26+0000","How does the public ensure that it doesn’t end up paying for costs of the spill 20 or 30 years out?","How Much Will BP Really Pay?","","3M"
"181",5,"2010-12-24T05:49:08+0000","Over the last three presidential administrations, the Office of Foreign Assets Control has granted nearly 10,000 special licenses allowing almost 4,000 American companies.","Licenses Granted to U.S. Companies Run the Gamut","World","3M"
"182",6,"2010-01-03T02:46:27+0000","FRONT PAGE.","Corrections","Summary","3M"
"183",1,"2011-11-07T14:31:42+0000","The ruling, in Britain was a legal victory for investors who said 3M had failed to make good on a promise to market a test for dangerous bacteria.","Judge Orders 3M to Pay $1.3 Million","Business","3M"
"184",2,"2011-07-22T00:21:35+0000","A suit over a test to be marketed by 3M has escalated into a legal morass ensnaring 3M’s chief executive, Britain’s secretary of defense and a Washington lawyer.","Lawsuits and Intrigue Over 3M Diagnostic Test","Business","3M"
"185",3,"2011-05-04T14:30:42+0000","Rajiv Maragh, who is set to ride Mucho Macho Man in the Kentucky Derby, will be wearing the bold red 3M logo on his white breeches during the race. How that arrangement came about in a matter of hours last week is a true tale of you’ll never know ...","From Mucho Macho Man to 3M","","3M"
"186",4,"2011-05-06T10:02:08+0000","Mucho Macho Man has been declared by the media as The Story of this Kentucky Derby. And why not, it has an amazing cast of characters.","Mucho Macho Man’s Supporting Cast Steals Show","","3M"
"187",5,"2011-12-08T00:16:00+0000","The latest models connect to the Internet, which means they can be adjusted from afar, and allows them to get information about the weather and adjust accordingly.","Home Thermostats, Wallflowers No More","Home","3M"
"188",6,"2011-07-20T23:05:31+0000","The company 3M asked the designer to rethink the delivery of the sticky note, as well as that of another classic — Scotch tape.","Karim Rashid Recasts the Post-It","Home","3M"
"189",7,"2011-10-25T13:47:33+0000","Concerns about the outcome of a meeting of European leaders on Wednesday weighed on financial stocks especially.","Stocks Close Sharply Lower on News From Europe","Business","3M"
"190",8,"2011-02-24T20:00:18+0000","News stories that simply churn out the contents of a press release.","Churnalism","","3M"
"191",9,"2011-10-23T22:30:45+0000","Economic reports, corporate earnings and hearings this week in Washington.","Looking Ahead to Economic Reports This Week","Business","3M"
"192",10,"2011-04-01T20:16:14+0000","The bride is an Emmy-winning video editor; the bridegroom is the vice president for Comedy Central Records.","Hanne Anderson and Jack Vaughn Jr.","Society","3M"
"193",1,"2011-04-25T03:32:48+0000","Data will include new home sales for March and the Standard & Poor’s/Case-Shiller housing price index for February.","Economic Reports for the Week Ahead","Business","3M"
"194",2,"2011-12-06T15:22:34+0000","Despite a Standard & Poor’s warning that the rating of Europe’s bailout fund would be tied to those of its guarantor countries, investors sent markets mostly higher.","Markets Optimistic a Resolution To the Euro Crisis Will Be Found","Business","3M"
"195",3,"2011-06-08T21:25:10+0000","The surprising origins of California’s red script.","Who Made California’s License Plate?","","3M"
"196",4,"2011-05-25T17:04:59+0000","Aleksey Korzun painted his BMW 5 Series in his small apartment, one piece at a time.","A Paint Job That Would Have Impressed the Man in Black","","3M"
"197",5,"2011-03-04T13:58:12+0000","He may not be the high-profile, high-volume, hard-charging White House chief of staff that Rahm Emanuel was, but suddenly, William M. Daley is everywhere.","As Obama’s Top Aide, Daley Is Everywhere","","3M"
"198",6,"2011-07-24T21:19:54+0000","Data will include the S.&P./Case-Shiller housing price index for May, new home sales for June and consumer confidence for July.","This Week’s Economic Reports","Business","3M"
"199",7,"2011-07-27T12:44:56+0000","The Dow was down nearly 200 points and the S.&P. 500 more than 2 percent.","Debt Impasse Fuels Sharp Fall in Stocks","Business","3M"
"200",8,"2011-05-09T19:45:33+0000","A computer scientist who tracks the mathematical capabilities of computers has found that the iPad 2 is as fast as a supercomputer from years ago.","The iPad in Your Hand: As Fast as a Supercomputer of Yore","","3M"
"201",9,"2011-03-17T21:08:29+0000","Officials said confirmed deaths had climbed to 5,692, and foreign governments stepped up efforts to move their citizens out of harm’s way or out of Japan entirely.","Nearly Half a Million Japanese in Shelters, as Tolls Rise and Foreigners Flee","Foreign","3M"
"202",10,"2011-01-19T22:24:44+0000","Headphones that use active noise reduction can leave some users feeling queasy. Also, Sticky Notes on Windows 7 and counting characters on iPhone text messages.","Headphones That Produce Quiet and Side Effects","Business","3M"
"203",1,"2011-11-18T22:18:58+0000","Ryanair’s announcement about the possibility of in-flight pornography may seem radical, but passengers have already been indulging in racy content on their digital devices.","Pornography on Airplanes, Where You Can’t Look Away","Styles","3M"
"204",2,"2011-07-26T13:48:25+0000","Industrial stocks lost more than most after uneven reports from 3M and U.S. Steel.","Shares Decline as Wall Street Waits for Washington","Business","3M"
"205",3,"2011-05-13T16:59:47+0000","Although Minnesota’s unemployment rate is relatively low at 6.6 percent, businesses large and small are reluctant to hire, and the depressed real estate market remains a drag on the economy.","Encouraging Numbers, at First Glance","Business","3M"
"206",4,"2011-04-10T11:13:57+0000","Even something as simple as wiping a lens can be done the wrong way, with disastrous results. Here’s the right way.","How to Clean a Lens the Right Way","","3M"
"207",5,"2011-03-07T12:13:36+0000","Plus: Has advertising been a good investment for you?","This Week in Small Business: Charlie Sheen, Justin Bieber and a New Pizza Strategy","","3M"
"208",6,"2011-09-15T23:49:05+0000","Cash dividend payments from mature, profitable companies have been a welcome addition to retirement portfolios.","The Dividend as a Bulwark Against Global Economic Uncertainty","Business","3M"
"209",7,"2011-10-25T04:03:02+0000","Nest Labs, a Silicon Valley start-up, is trying to transform the household thermostat into a digital assistant that reduces energy consumption.","Ex-Apple Leaders Push the Humble Thermostat Into the Digital Age","Business","3M"
"210",8,"2011-10-05T15:51:11+0000","Riskalyze aims to help you evaluate your risk tolerance for investments.","New Site Seeks to Analyze Investors’ Appetite for Risk","","3M"
"211",9,"2011-06-20T02:12:15+0000","Gerry McIlroy has insisted that golf was always Rory’s dream, not his, and that the only thing he did was nudge his son into it.","Father Stays on Sideline, Quietly Proud","Sports","3M"
"212",10,"2011-04-03T19:41:16+0000","Two historians have accused the British government of pressuring researchers to study Prime Minister David Cameron’s “Big Society” or risk losing their funding.","Academic Freedom, With Strings Attached?","Foreign","3M"
"213",1,"2011-05-21T20:06:27+0000","A bellwether town found its schools in dire straits — and had little to argue about.","The Math of Heartbreak in Levittown","WeekInReview","3M"
"214",2,"2011-04-29T13:30:41+0000","The battle highlights not just the possibility of hedge fund interference in M.&A. transactions, the Deal Professor says, but also the dangers of using a tender offer in a bid challenged by shareholder activists.","When Arbs Attack: The Battle Over Celera","","3M"
"215",3,"2011-06-11T21:00:39+0000","Welcome to our coverage of the 143rd running of the Belmont Stakes.","Ruler on Ice Wins 143rd Belmont Stakes","","3M"
"216",4,"2011-04-09T17:29:56+0000","After shrinking during the recession, paychecks are growing again for top American executives.","The Drought Is Over (at Least for C.E.O.’s)","SundayBusiness","3M"
"217",5,"2011-09-09T19:03:34+0000","“A reader might ask why two people who have devoted their careers to writing about foreign affairs — one of us as a foreign correspondent and columnist at The New York Times and the other as a professor of American foreign policy at The Johns Hopk...","‘That Used to be Us’","BookReview","3M"
"218",6,"2011-05-08T01:28:24+0000","Critics have long painted the Nuclear Regulatory Commission as well-intentioned but weak.","Nuclear Agency Is Criticized as Too Close to Its Industry","Business","3M"
"219",7,"2011-12-07T18:15:38+0000","The life reports are in. Meet Charles D. Snelling.","The Life Report: Charles Darwin Snelling","","3M"
"220",1,"2012-10-03T21:40:08+0000","A month after the Justice Department had threatened to sue block the deal, 3M announced on Wednesday that it was terminating its agreement with Avery Dennison to buy its office and consumer products business for $550 million in cash.","3M Abandons Deal to Buy Avery Dennison Unit","","3M"
"221",2,"2012-10-01T13:09:41+0000","Ceradyne shareholders will receive $35 a share in cash through a tender offer that is expected to begin within the next two weeks, a 43 percent premium to the ceramics maker’s closing price on Friday.","3M to Buy Ceradyne for $860 Million","","3M"
"222",3,"2012-09-05T12:04:00+0000","After the Justice Department balked at 3M’s $550 million acquisition of a unit of Avery Dennison, the companies said they would seek to appease antitrust concerns.","3M and Avery Dennison ‘Committed’ to Deal Despite Antitrust Issue","","3M"
"223",4,"2012-06-26T22:41:17+0000","Neighborhood preservationists and the St. Paul Port Authority are at odds over the longtime site of 3M.","Reconciling History and Hope at 3M’s Old Home","Business","3M"
"224",5,"2012-01-26T21:58:20+0000","The maker of Post-it Notes, helped by an increase in auto and aerospace orders, had a net income gain of 2.8 percent in the fourth quarter.","3M’s Profit Beats Analysts’ Estimates","Business","3M"
"225",6,"2012-01-03T14:52:36+0000","3M, the maker of Post-it notes and Scotch Tape, has agreed to buy the office and consumer products business of the Avery Dennison Corporation for $550 million in cash.","3M to Acquire a Unit of Avery Dennison","","3M"
"226",7,"2012-08-06T16:14:32+0000","The shoes brand gets creative for fall.","Del Toro 3M Reflective Shoes for Fall",NA,"3M"
"227",8,"2012-04-24T22:51:32+0000","Earnings per share were $1.59, above analysts’ prediction of $1.49, as industrial demand in the United States helped offset slowing foreign markets.","Rising Demand in U.S. Helps 3M Beat Earnings Estimates","Business","3M"
"228",9,"2012-06-21T03:59:33+0000","The publisher, in conjunction with city libraries and 3M, will make its books available in e-format, though they will not be available immediately after release.","From Penguin, a Plan to Make Its E-Books Available in New York City Libraries","","3M"
"229",10,"2012-05-23T01:12:39+0000","A free app for iPhones and iPads linked to Muppets Band-Aids makes a Muppet character appear to emerge from the bandage to console the injured child.","Band-Aids and Muppets Aim to Soothe Child’s Scrapes","Business","3M"
"230",1,"2012-02-27T17:30:43+0000","A company tries to make natural gas vehicles more practical by incorporating new materials into the high-pressure storage tanks, making them lighter and stronger.","Enlisting Nanoparticles to Help Replace Oil","","3M"
"231",2,"2012-06-27T15:56:20+0000","Regulators quote e-mails between traders and those who submitted rate information as part of settlements with Barclays.","The Things Traders Say","","3M"
"232",3,"2012-08-06T18:20:14+0000","Del Toro introduces its new limited edition line of sneakers made from 3M reflective material, a high visibility fabric that could be illuminated by headlights, or in many cases, street style photographers.","Del Toro Shoes Offer a Flash for Fall","","3M"
"233",4,"2012-08-04T11:18:48+0000","Aquatic Center, 3m spring board. Helping the girls to get a spin on.","Competitive Armchair Olympics: Flipper","","3M"
"234",5,"2012-11-19T01:08:56+0000","Working with Baker & Taylor, a distributor of print and digital books, Penguin will start the new pilot programs this year.","Penguin to Expand E-Book Lending","","3M"
"235",6,"2012-02-29T02:29:31+0000","The Dow closed above 13,000 on Tuesday for the first time since May 19, 2008.","The Dow Is Working Its Way Back","Business Day","3M"
"236",7,"2012-07-22T04:16:44+0000","The couple work at the United States Embassy in Pretoria, South Africa.","Nicole Wilett, Colin Thomas-Jensen","Society","3M"
"237",8,"2012-01-31T11:00:36+0000","The author, balking at high replacement costs for the headlight lenses on his 2001 BMW 3 Series, tests a new product said to restore like-new clarity to the lenses.","Genie in a Bottle? Testing a Headlight-Lens Defogging Solution","","3M"
"238",9,"2012-07-11T02:08:49+0000","A settlement between the British bank Barclays and regulators may be the first in a series of cases against other banks that may have manipulated the Libor.","Behind the Libor Scandal","Business Day","3M"
"239",10,"2012-05-27T04:47:16+0000","The couple, both professors at the Yale School of Management, are to be married in Northern California.","Elisa Long and Keith Chen","Society","3M"
"240",1,"2012-01-22T23:11:11+0000","Data will include new-home sales for December, leading economic indicators and fourth-quarter G.D.P.; companies including McDonald’s, Apple, AT&T and Ford will report quarterly results.","Economic Reports for the Week Ahead","Business","3M"
"241",2,"2012-01-03T23:28:33+0000","The tape has become the material of choice for creating fashions that showcase the wearer’s originality and ingenuity.","Duct Tape Goes From Fix-It to Dress-Up","Styles","3M"
"242",3,"2012-10-21T21:56:36+0000","Governments reports will include third-quarter gross domestic product and new home sales for September, and companies reporting earnings will include Caterpillar, Facebook, 3M, AT&T and Apple.","Economic Reports for the Week Ahead","Business","3M"
"243",4,"2012-07-22T23:29:52+0000","Data will include new home sales for June and the second quarter’s gross domestic product; companies reporting results will include McDonald’s, Apple, Facebook, Ford and Exxon Mobil.","Economic Reports for the Week Ahead","Business","3M"
"244",5,"2012-04-22T23:21:51+0000","Data will include the Standard & Poor’s/Case-Shiller home price index for February, new home sales for March and consumer confidence for April.","Looking Ahead to Economic Reports This Week","Business","3M"
"245",6,"2012-08-30T20:17:57+0000","Consumer Reports rates insect repellents, which are in demand because of reports of West Nile virus.","Which Bug Repellent Is Best?","","3M"
"246",7,"2012-07-14T03:12:39+0000","Corrections appearing in print on July 14, 2012.","Corrections: July 14","Summary","3M"
"247",8,"2012-12-16T00:42:37+0000","Dr. House developed a surgical procedure for a debilitating form of vertigo that cured the astronaut Alan B. Shepard.","Dr. William F. House, Inventor of Pioneering Ear-Implant Device, Dies at 89","National","3M"
"248",9,"2012-04-02T21:19:38+0000","Jonah Lehrer’s “Imagine” is an engaging tour through the mysteries of the imagination and the science of innovation.","How to Cultivate Eureka Moments","Culture","3M"
"249",10,"2012-02-29T23:25:38+0000","Can home automation systems increase the appeal of my home?","Market Ready","Home","3M"
"250",1,"2012-10-24T01:53:18+0000","Many bellwether businesses have reported disappointing results and cut their outlook for future growth, but consumers remain buoyant.","Firms Don’t Share Consumer Optimism","Business","3M"
"251",2,"2012-09-28T20:36:28+0000","John Wayne stars in four “Three Mesquiteers” installments from the 1930s: “Overland Stage Raiders,” “Red River Range,” “The Night Riders” and “Three Texas Steers.”","Tall in the Saddle in 2 Eras at Once","Arts&Leisure","3M"
"252",3,"2012-10-22T17:00:29+0000","The stagnation of wages in recent years has many causes, but reflects a failure to invest enough in the skills and productivity of the American work force, two economists write.","The Uncomfortable Truth About American Wages","","3M"
"253",4,"2012-02-13T22:12:38+0000","The reputations of Bank of America, Berkshire Hathaway, Wells Fargo, JPMorgan Chase and Goldman Sachs all fell significantly in this year’s Harris Interactive survey.","Wall Street’s Reputation Still Falling","","3M"
"254",5,"2012-04-24T01:15:53+0000","Dr. Rathmann oversaw Amgen as it developed what would become two of the most successful drugs in history and became the world’s largest biotechnology company.","George Rathmann, Amgen Chief, Dies at 84","Business","3M"
"255",6,"2012-10-04T12:18:45+0000","Romney calls Dodd-Frank “the biggest kiss” for “New York banks I’ve ever seen.” | T-Mobile USA’s deal for MetroPCS puts more pressure on Sprint Nextel. | Hewlett-Packard’s weak stock price is increasing deal speculation. | Daniel S. Loeb of Third ...","Dodd-Frank Makes a Debate Cameo","","3M"
"256",7,"2012-06-11T02:05:51+0000","Account assignments, executive appointments and miscellaneous news from advertising agencies.","News From the Advertising Industry","Business","3M"
"257",8,"2012-10-27T18:08:37+0000","Though the nation is at the edge of all kinds of  chasms — fiscal and otherwise — the Federal Reserve is aiming to provide a margin of safety.","Here a Cliff, There a Cliff. But Then There’s the Fed.","SundayBusiness","3M"
"258",9,"2012-09-05T12:21:44+0000","Highlights from the DealBook newsletter.","Morning Take-Out","","3M"
"259",10,"2012-09-11T18:35:59+0000","Governor, a restaurant where fresh flavors take a twist, helps dispel notions that good food is not to be found in Dumbo, Brooklyn.","Where Fresh Flavors Flip","Dining","3M"
"260",1,"2012-06-03T22:23:54+0000","Sales of the Sunday edition of The Sun, a brash daily tabloid, have fallen 28 percent since it first hit newsstands in February.","New Tabloid by Murdoch Losing Sales","Business","3M"
"261",2,"2012-10-19T01:10:04+0000","A self-taught scientist, Mr. Ovshinsky invented the nickel-metal hybrid battery and contributed to the development of many other devices.","Stanford R. Ovshinsky Dies at 89, a Self-Taught Maverick in Electronics","Business","3M"
"262",3,"2012-05-11T15:43:32+0000","Creativity isn’t a gift possessed by a lucky few, Jonah Lehrer says. It’s a process we can all learn to use more effectively.","Boggle the Mind","BookReview","3M"
"263",4,"2012-08-09T05:33:33+0000","A growing movement to legalize Internet gambling and give states the power to regulate and tax online gambling even on reservations is driving anxiety among the Shakopee tribe.","$1 Million Each Year for All, as Long as Tribe’s Luck Holds","National","3M"
"264",5,"2012-10-22T18:18:47+0000","Job reductions are emerging in industries like mining, heavy machinery and scrap metal that boomed along with China, illustrating the risks to the American economy if growth continues to slow.","China’s Doldrums Put Pressure on U.S. Exporters","Business","3M"
"265",6,"2012-05-02T22:07:50+0000","Doing business by phone or laptop while traveling can attract the prying eyes or ears of fellow passengers and unwittingly reveal company secrets.","Talking Business in Flight? Be Careful","Business","3M"
"266",7,"2012-10-11T10:36:05+0000","An interview with the co-author of “Jugaad Innovation.”","Is Jugaad Going Global?","","3M"
"267",8,"2012-02-02T00:39:17+0000","You want them, you need them, and these power tools will pay for themselves.","The Guilt-Free Handyman Shopping Spree","Home","3M"
